vol_iss_date, pdf_link, cover_loc, iss_loc
"Vol. 1, No. 2, May 15, 1967", https://www.marxists.org/history/usa/pubs/black-panther/01n01-Apr%2025%201967.pdf, ./periodicals/black-panther/bpp-covers/01n01-Apr%2025%201967_cover.pdf, ./periodicals/black-panther/bpp-issues/01n01-Apr%2025%201967.pdf
"Vol. 1, No. 3, June 20, 1967", https://www.marxists.org/history/usa/pubs/black-panther/01n02-May%2015%201967.pdf, ./periodicals/black-panther/bpp-covers/01n02-May%2015%201967_cover.pdf, ./periodicals/black-panther/bpp-issues/01n02-May%2015%201967.pdf
"Vol. 1, No. 4, July 3, 1967", https://www.marxists.org/history/usa/pubs/black-panther/01n03-Jun%2020%201967.pdf, ./periodicals/black-panther/bpp-covers/01n03-Jun%2020%201967_cover.pdf, ./periodicals/black-panther/bpp-issues/01n03-Jun%2020%201967.pdf
"Vol. 1, No. 5, July 20, 1967", https://www.marxists.org/history/usa/pubs/black-panther/01n04-Jul%203%201967.pdf, ./periodicals/black-panther/bpp-covers/01n04-Jul%203%201967_cover.pdf, ./periodicals/black-panther/bpp-issues/01n04-Jul%203%201967.pdf
"Vol. 1, No. 6, November 23, 1967", https://www.marxists.org/history/usa/pubs/black-panther/01n05-Jul%2020%201967.pdf, ./periodicals/black-panther/bpp-covers/01n05-Jul%2020%201967_cover.pdf, ./periodicals/black-panther/bpp-issues/01n05-Jul%2020%201967.pdf
"Vol. 2, No. 2, May 4, 1968", https://www.marxists.org/history/usa/pubs/black-panther/01n06-Nov%2023%201967.pdf, ./periodicals/black-panther/bpp-covers/01n06-Nov%2023%201967_cover.pdf, ./periodicals/black-panther/bpp-issues/01n06-Nov%2023%201967.pdf
"Vol. 2, No. 3, May 18, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n02-May%204%201968.pdf, ./periodicals/black-panther/bpp-covers/02n02-May%204%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n02-May%204%201968.pdf
"Vol. 2, No. 5, September 7, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n03-May%2018%201968.pdf, ./periodicals/black-panther/bpp-covers/02n03-May%2018%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n03-May%2018%201968.pdf
"Vol. 2, No. 6, September 14, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n05-Sep%207%201968.pdf, ./periodicals/black-panther/bpp-covers/02n05-Sep%207%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n05-Sep%207%201968.pdf
"Vol. 2, No. 7, September 28, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n06-Sep%2014%201968.pdf, ./periodicals/black-panther/bpp-covers/02n06-Sep%2014%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n06-Sep%2014%201968.pdf
"Vol. 2, No. 8, October 5, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n07-Sep%2028%201968.pdf, ./periodicals/black-panther/bpp-covers/02n07-Sep%2028%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n07-Sep%2028%201968.pdf
"Vol. 2, No. 9, October 12, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n08-Oct%205%201968.pdf, ./periodicals/black-panther/bpp-covers/02n08-Oct%205%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n08-Oct%205%201968.pdf
"Vol. 2, No. 9, October 19, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n09-24%20Oct%2012%201968.pdf, ./periodicals/black-panther/bpp-covers/02n09-24%20Oct%2012%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n09-24%20Oct%2012%201968.pdf
"Vol. 2, No. 10, October 26, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n09-Oct%2019%201968.pdf, ./periodicals/black-panther/bpp-covers/02n09-Oct%2019%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n09-Oct%2019%201968.pdf
"Vol. 2, No. 11, November 2, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n010-Oct%2026%201968.pdf, ./periodicals/black-panther/bpp-covers/02n010-Oct%2026%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n010-Oct%2026%201968.pdf
"Vol. 2, Nos. 12-14, November 16, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n011-Nov%202%201968.pdf, ./periodicals/black-panther/bpp-covers/02n011-Nov%202%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n011-Nov%202%201968.pdf
"Vol. 2, Nos. 15-17, December 7, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n012-14-Nov%2016%201968.pdf, ./periodicals/black-panther/bpp-covers/02n012-14-Nov%2016%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n012-14-Nov%2016%201968.pdf
"Vol. 2, No. 18, December 21, 1968", https://www.marxists.org/history/usa/pubs/black-panther/02n015-17-Dec%207%201968.pdf, ./periodicals/black-panther/bpp-covers/02n015-17-Dec%207%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n015-17-Dec%207%201968.pdf
"Vol. 2, No. 19, January 4, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n018-Dec%2021%201968.pdf, ./periodicals/black-panther/bpp-covers/02n018-Dec%2021%201968_cover.pdf, ./periodicals/black-panther/bpp-issues/02n018-Dec%2021%201968.pdf
"Vol. 2, No. 20, January 15, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n019-Jan%204%201969.pdf, ./periodicals/black-panther/bpp-covers/02n019-Jan%204%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n019-Jan%204%201969.pdf
"Vol. 2, No. 21, January 25, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n020-Jan%2015%201969.pdf, ./periodicals/black-panther/bpp-covers/02n020-Jan%2015%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n020-Jan%2015%201969.pdf
"Vol. 2, No. 22, February 2, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n021-Jan%2025%201969.pdf, ./periodicals/black-panther/bpp-covers/02n021-Jan%2025%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n021-Jan%2025%201969.pdf
"Vol. 2, No. 23, February 17, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n022-Feb%202%201969.pdf, ./periodicals/black-panther/bpp-covers/02n022-Feb%202%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n022-Feb%202%201969.pdf
"Vol. 2, No. 24, March 3, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n023-Feb%2017%201969.pdf, ./periodicals/black-panther/bpp-covers/02n023-Feb%2017%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n023-Feb%2017%201969.pdf
"Vol. 2, No. 25, March 9, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n024-Mar%203%201969.pdf, ./periodicals/black-panther/bpp-covers/02n024-Mar%203%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n024-Mar%203%201969.pdf
"Vol. 2, No. 26, March 16, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n025-Mar%209%201969.pdf, ./periodicals/black-panther/bpp-covers/02n025-Mar%209%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n025-Mar%209%201969.pdf
"Vol. 2, No. 27, March 23, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n026-Mar%2016%201969.pdf, ./periodicals/black-panther/bpp-covers/02n026-Mar%2016%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n026-Mar%2016%201969.pdf
"Vol. 2, No. 28, March 31, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n27-mar%2023%201969.pdf, ./periodicals/black-panther/bpp-covers/02n27-mar%2023%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n27-mar%2023%201969.pdf
"Vol. 2, No. 29, April 6, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n28-mar%2031%201969.pdf, ./periodicals/black-panther/bpp-covers/02n28-mar%2031%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n28-mar%2031%201969.pdf
"Vol. 2, No. 30, April 20, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n29-apr%206%201969.pdf, ./periodicals/black-panther/bpp-covers/02n29-apr%206%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n29-apr%206%201969.pdf
"Vol. 3, No. 1, April 27, 1969", https://www.marxists.org/history/usa/pubs/black-panther/02n30-apr%2020%201969.pdf, ./periodicals/black-panther/bpp-covers/02n30-apr%2020%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/02n30-apr%2020%201969.pdf
"Vol. 3, No. 2, May 4, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n01-apr%2027%201969.pdf, ./periodicals/black-panther/bpp-covers/03n01-apr%2027%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n01-apr%2027%201969.pdf
"Vol. 3, No. 3, May 11, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n02-may%204%201969.pdf, ./periodicals/black-panther/bpp-covers/03n02-may%204%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n02-may%204%201969.pdf
"Vol. 3, No. 4, May 19, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n03-may%2011%201969.pdf, ./periodicals/black-panther/bpp-covers/03n03-may%2011%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n03-may%2011%201969.pdf
"Vol. 3, No. 5, May 25, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n04-may%2019%201969.pdf, ./periodicals/black-panther/bpp-covers/03n04-may%2019%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n04-may%2019%201969.pdf
"Vol. 3, No. 6, May 31, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n05-may%2025%201969.pdf, ./periodicals/black-panther/bpp-covers/03n05-may%2025%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n05-may%2025%201969.pdf
"Vol. 3, No. 7, June 7, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n06-may%2031%201969.pdf, ./periodicals/black-panther/bpp-covers/03n06-may%2031%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n06-may%2031%201969.pdf
"Vol. 3, No. 8, June 14, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n07-jun%207%201969.pdf, ./periodicals/black-panther/bpp-covers/03n07-jun%207%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n07-jun%207%201969.pdf
"Vol. 3, No. 9, June 21, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n08-jun%2014%201969.pdf, ./periodicals/black-panther/bpp-covers/03n08-jun%2014%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n08-jun%2014%201969.pdf
"Vol. 3, No. 10, June 28, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n09-jun%2021%201969.pdf, ./periodicals/black-panther/bpp-covers/03n09-jun%2021%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n09-jun%2021%201969.pdf
"Vol. 3, No. 11, July 5, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n10-jun%2028%201969.pdf, ./periodicals/black-panther/bpp-covers/03n10-jun%2028%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n10-jun%2028%201969.pdf
"Vol. 3, No. 12, July 12, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n11-jul%205%201969.pdf, ./periodicals/black-panther/bpp-covers/03n11-jul%205%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n11-jul%205%201969.pdf
"Vol. 3, No. 13, July 19, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n12-jul%2012%201969.pdf, ./periodicals/black-panther/bpp-covers/03n12-jul%2012%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n12-jul%2012%201969.pdf
"Vol. 3, No. 14, , 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n13-jul%2019%201969.pdf, ./periodicals/black-panther/bpp-covers/03n13-jul%2019%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n13-jul%2019%201969.pdf
"Vol. 3, No. 15, August 2, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n14-jul%2026%201969.pdf, ./periodicals/black-panther/bpp-covers/03n14-jul%2026%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n14-jul%2026%201969.pdf
"Vol. 3, No. 16, August 9, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n15-aug%202%201969.pdf, ./periodicals/black-panther/bpp-covers/03n15-aug%202%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n15-aug%202%201969.pdf
"Vol. 3, No. 17, August 16, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n16-aug%209%201969.pdf, ./periodicals/black-panther/bpp-covers/03n16-aug%209%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n16-aug%209%201969.pdf
"Vol. 3, No. 19, August 30, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n17-aug%2016%201969.pdf, ./periodicals/black-panther/bpp-covers/03n17-aug%2016%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n17-aug%2016%201969.pdf
"Vol. 3, No. 20, September 6, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n19-aug%2030%201969.pdf, ./periodicals/black-panther/bpp-covers/03n19-aug%2030%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n19-aug%2030%201969.pdf
"Vol. 3, No. 21, September 13, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n20-sep%206%201969.pdf, ./periodicals/black-panther/bpp-covers/03n20-sep%206%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n20-sep%206%201969.pdf
"Vol. 3, No. 22, September 20, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n21-sep%2013%201969.pdf, ./periodicals/black-panther/bpp-covers/03n21-sep%2013%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n21-sep%2013%201969.pdf
"Vol. 3, No. 23, September 27, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n22-sep%2020%201969.pdf, ./periodicals/black-panther/bpp-covers/03n22-sep%2020%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n22-sep%2020%201969.pdf
"Vol. 3, No. 24, October 4, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n23-sep%2027%201969.pdf, ./periodicals/black-panther/bpp-covers/03n23-sep%2027%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n23-sep%2027%201969.pdf
"Vol. 3, No. 25, October 11, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n24-oct%204%201969.pdf, ./periodicals/black-panther/bpp-covers/03n24-oct%204%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n24-oct%204%201969.pdf
"Vol. 3, No. 26, October 18, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n25-oct%2011%201969.pdf, ./periodicals/black-panther/bpp-covers/03n25-oct%2011%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n25-oct%2011%201969.pdf
"Vol. 3, No. 27, October 25, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n26-oct%2018%201969.pdf, ./periodicals/black-panther/bpp-covers/03n26-oct%2018%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n26-oct%2018%201969.pdf
"Vol. 3, No. 28, November 1, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n27-oct%2025%201969.pdf, ./periodicals/black-panther/bpp-covers/03n27-oct%2025%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n27-oct%2025%201969.pdf
"Vol. 3, No. 29, November 8, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n28-nov%201%201969.pdf, ./periodicals/black-panther/bpp-covers/03n28-nov%201%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n28-nov%201%201969.pdf
"Vol. 3, No. 30, November 15, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n29-nov%208%201969.pdf, ./periodicals/black-panther/bpp-covers/03n29-nov%208%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n29-nov%208%201969.pdf
"Vol. 3, No. 31, November 22, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n30-nov%2015%201969.pdf, ./periodicals/black-panther/bpp-covers/03n30-nov%2015%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n30-nov%2015%201969.pdf
"Vol. 3, No. 33, November 29, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n31-nov%2022%201969.pdf, ./periodicals/black-panther/bpp-covers/03n31-nov%2022%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n31-nov%2022%201969.pdf
"Vol. 4, No. 1, December 6, 1969", https://www.marxists.org/history/usa/pubs/black-panther/03n32-nov%2029%201969.pdf, ./periodicals/black-panther/bpp-covers/03n32-nov%2029%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/03n32-nov%2029%201969.pdf
"Vol. 4, No. 2, December 13, 1969", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%201%201-20%20dec%206%201969.pdf, ./periodicals/black-panther/bpp-covers/04%20no%201%201-20%20dec%206%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%201%201-20%20dec%206%201969.pdf
"Vol. 4, No. 3, July 25, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%202%201-20%20dec%2013%201969.pdf, ./periodicals/black-panther/bpp-covers/04%20no%202%201-20%20dec%2013%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%202%201-20%20dec%2013%201969.pdf
"Vol. 4, No. 4, December 27, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%203%201-20%20jul%2025%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%203%201-20%20jul%2025%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%203%201-20%20jul%2025%201970.pdf
"Vol. 4, No. 5, January 3, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%204%201-20%20dec%2027%201969.pdf, ./periodicals/black-panther/bpp-covers/04%20no%204%201-20%20dec%2027%201969_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%204%201-20%20dec%2027%201969.pdf
"Vol. 4, No. 6, January 10, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%205%201-24%20jan%203%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%205%201-24%20jan%203%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%205%201-24%20jan%203%201970.pdf
"Vol. 4, No. 7, January 17, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%206%201-20%20jan%2010%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%206%201-20%20jan%2010%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%206%201-20%20jan%2010%201970.pdf
"Vol. 4, No. 8, January 24, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%207%201-20%20jan%2017%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%207%201-20%20jan%2017%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%207%201-20%20jan%2017%201970.pdf
"Vol. 4, No. 8, January 31, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%208%201-16%20jan%2024%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%208%201-16%20jan%2024%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%208%201-16%20jan%2024%201970.pdf
"Vol. 4, No. 9, February 9, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%208%201-20%20jan%2031%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%208%201-20%20jan%2031%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%208%201-20%20jan%2031%201970.pdf
"Vol. 4, No. 10, February 17, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%209%201-20%20feb%207%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%209%201-20%20feb%207%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%209%201-20%20feb%207%201970.pdf
"Vol. 4, No. 12, February 21, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2010%201-20%20feb%2017%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2010%201-20%20feb%2017%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2010%201-20%20feb%2017%201970.pdf
"Vol. 4, No. 13, February 28, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2012%201-32%20feb%2021%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2012%201-32%20feb%2021%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2012%201-32%20feb%2021%201970.pdf
"Vol. 4, No. 14, March 7, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2013%201-24%20feb%2028%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2013%201-24%20feb%2028%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2013%201-24%20feb%2028%201970.pdf
"Vol. 4, No. 15, March 15, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2014%201-20%20mar%207%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2014%201-20%20mar%207%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2014%201-20%20mar%207%201970.pdf
"Vol. 4, No. 16, March 21, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2015%201-28%20mar%2015%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2015%201-28%20mar%2015%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2015%201-28%20mar%2015%201970.pdf
"Vol. 4, No. 17, March 28, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2016%201-24%20mar%2021%201970%20b.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2016%201-24%20mar%2021%201970%20b_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2016%201-24%20mar%2021%201970%20b.pdf
"Vol. 4, No. 19, April 11, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2017%201-20%20mar%2028%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2017%201-20%20mar%2028%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2017%201-20%20mar%2028%201970.pdf
"Vol. 4, No. 20, April 18, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2019%201-20%20apr%2011%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2019%201-20%20apr%2011%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2019%201-20%20apr%2011%201970.pdf
"Vol. 4, No. 21, April 25, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2020%201-20%20apr%2018%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2020%201-20%20apr%2018%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2020%201-20%20apr%2018%201970.pdf
"Vol. 4, No. 23, May 9, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2021%201-20%20apr%2025%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2021%201-20%20apr%2025%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2021%201-20%20apr%2025%201970.pdf
"Vol. 4, No. 24, May 19, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2023%201-24%20may%209%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2023%201-24%20may%209%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2023%201-24%20may%209%201970.pdf
"Vol. 4, No. 25, May 31, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2024%201-24%20may%2019%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2024%201-24%20may%2019%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2024%201-24%20may%2019%201970.pdf
"Vol. 4, No. 27, June 6, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2025-26%201-32%20may%2031%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2025-26%201-32%20may%2031%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2025-26%201-32%20may%2031%201970.pdf
"Vol. 4, No. 28, June 13, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2027%201-24%20jun%206%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2027%201-24%20jun%206%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2027%201-24%20jun%206%201970.pdf
"Vol. 4, No. 29, June 20, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2028%201-24%20jun%2013%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2028%201-24%20jun%2013%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2028%201-24%20jun%2013%201970.pdf
"Vol. 4, No. 30, June 27, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2029%201-24%20jun%2020%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2029%201-24%20jun%2020%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2029%201-24%20jun%2020%201970.pdf
"Vol. 5, No. 1, July 4, 1970", https://www.marxists.org/history/usa/pubs/black-panther/04%20no%2030%201-24%20jun%2027%201970.pdf, ./periodicals/black-panther/bpp-covers/04%20no%2030%201-24%20jun%2027%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/04%20no%2030%201-24%20jun%2027%201970.pdf
"Vol. 5, No. 2, July 11, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%201%201-24%20jul%204%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%201%201-24%20jul%204%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%201%201-24%20jul%204%201970.pdf
"Vol. 5, No. 2, July 18, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%201%201-24%20jul%2011%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%201%201-24%20jul%2011%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%201%201-24%20jul%2011%201970.pdf
"Vol. 5, No. 4, August 1, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%202%201-24%20jul%2018%202970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%202%201-24%20jul%2018%202970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%202%201-24%20jul%2018%202970.pdf
"Vol. 5, No. 6, August 8, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%204%201-28%20aug%201%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%204%201-28%20aug%201%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%204%201-28%20aug%201%201970.pdf
"Vol. 5, No. 7, August 15, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%206%201-24%20aug%208%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%206%201-24%20aug%208%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%206%201-24%20aug%208%201970.pdf
"Vol. 5, No. 8, August 21, 1970", https://www.marxists.org/history/usa/pubs/black-panther/05%20no%207%201-28%20aug%2015%201970.pdf, ./periodicals/black-panther/bpp-covers/05%20no%207%201-28%20aug%2015%201970_cover.pdf, ./periodicals/black-panther/bpp-issues/05%20no%207%201-28%20aug%2015%201970.pdf
